Episode,Reward,Avg_Waiting_Time,Avg_Queue,Epsilon,Loss
31,-16033.0,0.08,0.5,0.8560822709551227,184.88018859757318
32,-14567.0,0.7333333333333333,0.75,0.851801859600347,195.5279689894782
33,-12921.0,0.5555555555555556,0.75,0.8475428503023453,188.4471731291877
34,-17178.5,0.6,1.0,0.8433051360508336,193.1328059911728
35,-13039.5,0.06896551724137931,0.5,0.8390886103705794,225.62916146914165
36,-21672.5,1.64,1.25,0.8348931673187264,158.80192206170824
37,-12726.0,0.0,0.0,0.8307187014821328,177.99137937757703
38,-12881.5,0.0,0.0,0.8265651079747222,141.36957739459143
39,-15351.5,0.06060606060606061,0.5,0.8224322824348486,124.88226860894098
40,-12972.5,4.548387096774194,2.75,0.8183201210226743,143.58965686427223
41,-13997.5,0.1111111111111111,0.5,0.8142285204175609,125.14934525489807
42,-15122.0,0.3783783783783784,0.75,0.810157377815473,124.57061603334215
43,-13439.0,1.0,1.0,0.8061065909263957,125.69553778171539
44,-14178.0,0.0,0.0,0.8020760579717637,107.25350168810951
45,-16236.5,0.0,0.0,0.798065677681905,143.19454381730822
46,-13864.5,0.1935483870967742,1.0,0.7940753492934954,126.29448051982456
47,-12008.5,8.82857142857143,4.25,0.7901049725470279,128.78616949717204
48,-11970.5,0.0,0.0,0.7861544476842928,120.73283995522394
49,-15626.0,0.07407407407407407,0.5,0.7822236754458713,134.21909764342837
50,-12454.5,0.7272727272727273,0.75,0.778312557068642,148.9056075811386
51,-12124.0,0.125,0.25,0.7744209942832988,124.09642954932319
52,-15703.5,0.1794871794871795,1.25,0.7705488893118823,122.14561989837223
53,-16895.5,0.13157894736842105,0.5,0.7666961448653229,135.32907179991403
54,-14468.5,0.39285714285714285,0.75,0.7628626641409962,133.63718115753596
55,-12922.0,1.4871794871794872,3.75,0.7590483508202912,122.68799584971534
56,-11770.5,0.25,0.5,0.7552531090661897,98.00202735265096
57,-13183.0,0.1935483870967742,0.75,0.7514768435208588,102.93188764784071
58,-11104.5,2.28125,2.0,0.7477194593032545,113.75072663625082
59,-12496.0,0.9696969696969697,1.25,0.7439808620067382,84.60917864375644
60,-10605.5,0.46875,0.75,0.7402609576967045,78.4487097899119
61,-13370.5,0.21212121212121213,0.75,0.736559652908221,78.56456321345435
62,-13294.0,0.875,1.0,0.7328768546436799,77.73478713035584
63,-10829.0,0.42857142857142855,1.75,0.7292124703704616,72.75625884268018
64,-9193.0,1.5172413793103448,2.0,0.7255664080186093,74.49693545765346
65,-11699.5,0.11764705882352941,0.5,0.7219385759785162,70.25667823685541
66,-11277.5,0.34375,1.0,0.7183288830986236,67.85626969602373
67,-10877.5,0.18181818181818182,0.75,0.7147372386831305,63.820205595758225
68,-10185.0,0.03571428571428571,0.25,0.7111635524897149,61.580112806955974
69,-13086.5,0.1,0.5,0.7076077347272662,58.599730949931676
70,-15572.0,0.5,0.5,0.7040696960536299,59.87076046466827
71,-10829.0,0.19444444444444445,0.75,0.7005493475733617,61.291495937771266
72,-14214.0,0.3958333333333333,2.5,0.697046600835495,68.43729115857019
73,-10872.5,0.06060606060606061,0.25,0.6935613678313175,67.4610636194547
74,-13576.0,0.6666666666666666,0.75,0.6900935609921609,74.8928452094396
75,-9436.5,0.7037037037037037,0.75,0.6866430931872001,74.17193032105764
76,-12532.5,0.15625,1.0,0.6832098777212641,72.02883918815189
77,-11214.0,7.48,3.0,0.6797938283326578,69.50308248731825
78,-12569.0,3.5,2.25,0.6763948591909945,76.99821552965376
79,-11651.0,0.0,0.0,0.6730128848950395,78.17848761346605
80,-11519.5,1.4736842105263157,3.25,0.6696478204705644,69.29561891555787
81,-9739.0,0.12121212121212122,0.5,0.6662995813682115,69.5500658220715
82,-9986.5,1.0,1.0,0.6629680834613705,79.6647698879242
83,-9518.5,0.06896551724137931,0.25,0.6596532430440636,66.73869346512689
84,-10020.0,0.0,0.0,0.6563549768288433,72.0132618771659
85,-11071.0,1.0740740740740742,1.0,0.653073201944699,73.01463941733043
86,-10106.5,0.27586206896551724,0.5,0.6498078359349755,65.90709824032254
87,-9971.0,0.0,0.0,0.6465587967553006,59.94581951830122
88,-10166.0,0.0,0.0,0.6433260027715241,57.76959869861603
89,-11674.5,0.18181818181818182,0.25,0.6401093727576664,53.740765621927046
90,-9822.5,0.038461538461538464,0.25,0.6369088258938781,53.77075211736891
91,-10982.5,0.25,1.0,0.6337242817644086,45.153845124774506
92,-8965.5,0.2727272727272727,1.0,0.6305556603555866,42.84893700149324
93,-9848.0,0.15151515151515152,0.5,0.6274028820538087,40.852473531828984
94,-9933.5,0.45454545454545453,1.25,0.6242658676435396,42.26606163581212
95,-10381.0,1.625,1.75,0.6211445383053219,41.857255233658684
96,-10441.5,0.0,0.0,0.6180388156137953,41.11411527130339
97,-9785.0,0.21212121212121213,1.25,0.6149486215357263,41.39915442334281
98,-10493.0,0.30434782608695654,0.5,0.6118738784280476,42.06370324293773
99,-9221.5,1.1481481481481481,1.0,0.6088145090359074,41.999034355746375
100,-10673.5,0.037037037037037035,0.25,0.6057704364907278,43.0609614610672
101,-10396.0,0.7407407407407407,0.75,0.6027415843082742,51.13062077098422
102,-11687.5,0.06451612903225806,0.5,0.5997278763867329,53.163547513220045
103,-9235.5,0.0,0.0,0.5967292370047992,52.57733012040456
104,-8657.0,0.21428571428571427,0.75,0.5937455908197752,53.9278615978029
105,-11602.5,0.16666666666666666,0.75,0.5907768628656763,52.67221238348219
106,-9182.5,0.3125,1.25,0.5878229785513479,53.627762455410426
107,-11465.5,0.0,0.0,0.5848838636585911,55.29737021923065
108,-15028.0,0.1724137931034483,0.75,0.5819594443402982,57.066752854983015
109,-9644.0,0.28,0.25,0.5790496471185967,59.4666760497623
110,-10451.5,0.2857142857142857,1.25,0.5761543988830038,58.524386172824435
111,-8989.0,0.1,0.5,0.5732736268885887,64.01766202184889
112,-9872.5,2.28,1.75,0.5704072587541458,63.107783778508505
113,-8351.0,1.0833333333333333,1.25,0.567555222460375,61.24214666949378
114,-10570.5,0.14285714285714285,0.5,0.5647174463480732,63.82464026874966
115,-9612.0,0.06060606060606061,0.5,0.5618938591163328,58.63735592365265
116,-10238.5,0.1,0.5,0.5590843898207511,59.75739569134183
117,-8999.0,1.1428571428571428,1.0,0.5562889678716474,59.866871399349634
118,-9246.5,0.1891891891891892,0.75,0.5535075230322891,60.29295856157939
119,-9143.0,0.5,1.25,0.5507399854171277,60.919188078244524
120,-9386.0,0.18518518518518517,0.5,0.547986285490042,60.65306278069814
121,-9196.5,0.12121212121212122,0.5,0.5452463540625918,56.01736654705471
122,-8694.0,0.125,0.25,0.5425201222922789,54.2002803961436
123,-9707.0,1.7916666666666667,1.75,0.5398075216808175,52.479554804166156
124,-8722.5,0.2962962962962963,0.5,0.5371084840724134,52.06744107670254
125,-9506.5,0.041666666666666664,0.25,0.5344229416520513,51.60704582929611
126,-9368.5,0.07142857142857142,0.5,0.531750826943791,52.29058827824063
127,-9098.5,3.4242424242424243,2.25,0.5290920728090721,53.6171339723799
128,-8632.0,0.030303030303030304,0.25,0.5264466124450268,52.20834452311198
129,-8961.0,0.058823529411764705,0.5,0.5238143793828016,52.38695997662015
130,-9045.0,0.0,0.0,0.5211953074858876,52.881228470802306
131,-7873.5,0.41379310344827586,0.5,0.5185893309484582,54.37887368467119
132,-9614.0,1.6,1.25,0.5159963842937159,54.76302592489454
133,-7996.5,1.375,1.75,0.5134164023722473,55.731680674023096
134,-8801.5,0.0,0.0,0.510849320360386,53.99762221972148
135,-8338.0,0.06896551724137931,0.25,0.5082950737585841,56.797045540809634
136,-7999.5,2.84375,2.25,0.5057535983897912,55.10013746155633
137,-7619.0,0.5,0.75,0.5032248303978422,56.881016029251946
138,-8390.5,0.14814814814814814,0.75,0.500708706245853,57.64349493185679
139,-7779.0,0.07142857142857142,0.5,0.4982051627146237,57.27245834403568
140,-9452.0,1.6774193548387097,1.75,0.49571413690105054,55.459332299232486
141,-7595.5,0.0,0.0,0.4932355662165453,54.706724637084534
142,-9159.5,2.2058823529411766,2.0,0.4907693883854626,54.12783193323347
143,-8344.5,0.09375,0.5,0.4883155414435353,53.1721459892061
144,-8368.5,1.1923076923076923,1.25,0.4858739637363176,52.447538201014204
145,-8627.5,0.15625,0.5,0.483444593917636,51.82300697962443
146,-7477.5,0.1111111111111111,0.5,0.4810273709480478,49.83005987273322
147,-8089.0,0.0,0.0,0.47862223409330756,50.344302569495305
148,-8105.0,0.08333333333333333,0.5,0.47622912292284103,51.65243818362554
149,-8495.0,0.10714285714285714,0.75,0.4738479773082268,47.574860061539546
150,-7841.5,0.0967741935483871,0.5,0.47147873742168567,48.26350372632344
151,-10036.0,0.11428571428571428,0.5,0.46912134373457726,48.75176774925656
152,-7908.0,0.10714285714285714,0.5,0.46677573701590436,48.50890885723962
153,-7527.5,0.0,0.0,0.46444185833082485,47.70898734728495
154,-7589.0,0.23076923076923078,0.5,0.46211964903917074,48.44768729474809
155,-7154.0,0.1111111111111111,0.25,0.4598090507939749,46.31809968683455
156,-9406.0,0.0,0.0,0.457510005540005,49.52582733896043
157,-7664.0,0.0,0.0,0.45522245551230495,47.418631953663294
158,-7675.0,0.2222222222222222,1.0,0.4529463432347434,46.45574889977773
159,-8255.5,1.4473684210526316,2.25,0.4506816115185697,47.072839164733885
160,-8298.0,1.0555555555555556,2.0,0.4484282034609769,47.52578456931644
161,-8852.0,0.2,0.75,0.446186062443672,52.65300461451213
162,-7909.5,1.0625,1.25,0.4439551321314536,51.370035444365605
163,-8489.5,1.3548387096774193,1.5,0.4417353564707963,53.04152484205034
164,-8336.0,0.25,0.5,0.43952667968844233,52.68229190243615
165,-7908.0,0.7297297297297297,1.0,0.43732904629000013,51.90499217775133
166,-7832.5,0.4117647058823529,1.0,0.4351424010585501,52.423100063535905
167,-8092.0,0.1,0.5,0.43296668905325736,50.961339775721235
168,-8416.5,0.17857142857142858,0.5,0.43080185560799106,49.1960955619812
169,-8791.0,0.9375,1.25,0.4286478463299511,49.76803124215868
170,-7551.0,0.10810810810810811,0.5,0.42650460709830135,50.434026352564494
171,-7345.0,3.357142857142857,2.25,0.42437208406280985,55.12760713100433
172,-7140.0,0.13333333333333333,0.5,0.4222502236424958,55.29920342763265
173,-7109.5,0.0,0.0,0.42013897252428334,55.11099547810025
174,-8260.0,1.6538461538461537,1.5,0.4180382776616619,54.40845964219835
175,-7971.0,0.25,1.0,0.4159480862733536,52.62785302533044
176,-6964.5,0.4827586206896552,1.25,0.41386834584198684,54.16899480819702
177,-6977.5,0.22727272727272727,0.25,0.4117990041127769,54.099469712045455
178,-6786.0,1.3571428571428572,1.75,0.40974000909221303,53.24965692626105
179,-8548.5,0.4411764705882353,1.5,0.40769130904675194,54.50740356710222
180,-6623.0,0.0967741935483871,0.5,0.40565285250151817,54.311725563473175
181,-7506.5,0.08,0.5,0.4036245882390106,54.56666414737701
182,-7924.0,0.043478260869565216,0.25,0.4016064652978155,51.58057375484043
183,-6824.0,1.0714285714285714,1.0,0.3995984329713264,51.003350615501404
184,-8123.5,0.034482758620689655,0.25,0.3976004408064698,51.65135148896111
185,-8711.0,0.8076923076923077,1.0,0.39561243860243744,52.082923208342656
186,-7630.0,0.08695652173913043,0.25,0.3936343764094253,54.94761386712392
187,-7446.0,0.11538461538461539,0.5,0.39166620452737816,54.50005481772953
188,-7159.0,0.037037037037037035,0.25,0.3897078735047413,53.95074551105499
189,-8474.0,0.7419354838709677,1.0,0.3877593341372176,54.82560133934021
190,-7650.0,0.19230769230769232,0.75,0.3858205374665315,53.62169043223063
191,-7774.0,0.53125,1.75,0.38389143477919885,53.72693269252777
192,-8213.0,0.26666666666666666,1.5,0.3819719776053028,54.09744401507908
193,-8218.0,0.4666666666666667,1.0,0.3800621177172763,55.43147627247704
194,-7614.5,0.03571428571428571,0.25,0.37816180712868996,53.185767300923665
195,-6835.5,0.13333333333333333,0.75,0.37627099809304654,53.56749648253123
196,-7697.5,0.9230769230769231,1.0,0.3743896431025813,53.1745567507214
197,-7085.0,0.17857142857142858,0.75,0.37251769488706843,54.37304797437456
198,-7830.0,1.2258064516129032,1.75,0.3706551064126331,53.24100276099311
199,-7077.0,0.3076923076923077,1.0,0.36880183088056995,50.7068890704049
200,-7528.0,1.3478260869565217,1.25,0.3669578217261671,50.51597545676761
201,-7243.0,0.3548387096774194,1.0,0.36512303261753626,57.10612314542134
202,-7407.5,0.0,0.0,0.3632974174544486,53.40723822646671
203,-6847.5,0.56,1.25,0.3614809303671764,52.2836175971561
204,-7590.5,0.21428571428571427,0.5,0.3596735257153405,53.39771447446611
205,-8750.5,0.03125,0.25,0.3578751580867638,55.65081597963969
206,-7973.5,0.16666666666666666,0.5,0.35608578229633,55.937190002865265
207,-8090.0,0.13333333333333333,0.5,0.3543053533848483,56.13038839234246
208,-7529.5,0.0,0.0,0.35253382661792404,59.87084135214488
209,-7996.5,0.03333333333333333,0.25,0.3507711574848344,60.65898243586222
210,-7535.0,0.0,0.0,0.34901730169741024,62.279471569591095
211,-6952.0,0.13793103448275862,0.5,0.3472722151889232,57.79973294470045
212,-6654.5,0.4358974358974359,1.75,0.3455358541129786,61.64715783860948
213,-7117.0,0.13333333333333333,0.5,0.3438081748424137,56.87559592061572
214,-7039.0,0.0,0.0,0.3420891339682016,56.98057492309147
215,-7496.0,0.08333333333333333,0.5,0.3403786882983606,59.33201117780474
216,-7299.5,0.0,0.0,0.3386767948568688,57.62310448752509
217,-8188.5,0.19444444444444445,1.0,0.33698341088258443,56.424887401527826
218,-7168.5,0.3548387096774194,1.0,0.3352984938281715,61.89357536633809
219,-7152.5,0.4482758620689655,0.5,0.33362200135903064,60.90140537685818
220,-7008.0,3.5161290322580645,2.75,0.33195389135223546,60.47449336051941
221,-8586.0,0.04878048780487805,0.5,0.3302941218954743,59.63847740226322
222,-8138.5,0.08571428571428572,0.5,0.32864265128599696,59.65994663238526
223,-7238.0,0.0,0.0,0.326999438029567,58.78593545224931
224,-7451.0,0.8529411764705882,1.0,0.3253644408394192,60.625284716818065
225,-7086.0,0.10344827586206896,0.5,0.3237376186352221,61.090408611297605
226,-7238.5,0.0,0.0,0.322118930542046,62.24263230429755
227,-7019.0,0.0,0.0,0.32050833588933575,62.39344819121891
228,-8459.0,0.14285714285714285,0.5,0.31890579420988907,60.93282812171512
229,-7709.0,0.48484848484848486,1.25,0.3173112652388396,63.999342086580064
230,-7214.5,1.7741935483870968,2.25,0.3157247089126454,60.501267178853354
231,-6871.5,0.8461538461538461,0.75,0.3141460853680822,62.616873296101886
232,-7272.0,0.6428571428571429,1.0,0.3125753549412418,63.649857680002846
233,-7206.0,0.12,0.5,0.31101247816653554,62.724833671251936
234,-6739.5,0.14705882352941177,0.5,0.30945741577570285,59.60008159478505
235,-6607.5,0.7666666666666667,1.0,0.3079101286968243,58.98719564014011
236,-6139.0,0.0967741935483871,0.5,0.3063705780533402,58.469896131091645
237,-7104.0,0.6333333333333333,0.75,0.30483872516307353,60.889805081155565
238,-6738.5,0.0,0.0,0.3033145315372582,60.43125514719221
239,-8114.5,0.1,0.25,0.3017979588795719,54.6673918194241
240,-6446.0,0.0625,0.25,0.30028896908517405,54.02695820066664
241,-7476.0,0.0,0.0,0.2987875242397482,58.5202648056878
242,-7629.5,0.0,0.0,0.29729358661854943,57.25788722038269
243,-6338.0,0.7777777777777778,1.5,0.29580711868545667,58.2674210468928
244,-7228.5,0.16666666666666666,0.5,0.2943280830920294,57.56042139795091
245,-7239.5,0.4090909090909091,1.5,0.29285644267656924,57.72414268652598
246,-6228.0,2.392857142857143,1.25,0.2913921604631864,59.697199363178676
247,-8293.5,0.14285714285714285,0.5,0.28993519966087045,56.61124147574107
248,-6801.0,0.11764705882352941,0.5,0.2884855236625661,58.81500075393253
249,-6973.5,0.09302325581395349,0.75,0.28704309604425327,55.82524551020728
250,-7439.0,0.09375,0.5,0.285607880564032,58.99893547164069
251,-8069.5,0.16666666666666666,1.0,0.28417984116121187,55.17947802013821
252,-6906.0,0.16666666666666666,0.5,0.2827589419554058,57.953871840900845
253,-7144.5,0.36363636363636365,1.5,0.28134514724562876,56.62180608908336
254,-7924.0,0.38235294117647056,1.5,0.2799384215094006,54.87689397599962
255,-8243.0,0.18604651162790697,0.75,0.27853872940185365,59.2763940943612
256,-7753.5,1.7567567567567568,2.75,0.27714603575484437,59.48823081387414
257,-6688.0,1.2424242424242424,1.5,0.2757603055760701,63.003939623302884
258,-8552.0,0.04,0.25,0.2743815040481898,65.01208291053771
259,-7473.5,0.07692307692307693,0.25,0.2730095965279488,59.66142967542012
260,-7210.0,0.9117647058823529,1.25,0.27164454854530906,62.70244966083103
261,-6889.0,0.21739130434782608,0.5,0.2702863258025825,63.828317258093094
262,-6485.0,0.21428571428571427,0.5,0.2689348941735696,62.91888167593214
263,-7071.5,0.0,0.0,0.26759021970270175,62.862185059653385
264,-7164.0,1.8275862068965518,1.75,0.2662522686041882,62.181698603100244
265,-6622.0,0.5714285714285714,2.0,0.2649210072611673,62.35944699181451
266,-6510.0,0.0,0.0,0.26359640222486147,59.09868294927809
267,-7281.0,1.054054054054054,1.75,0.26227842021373715,60.07022298441993
268,-7209.0,1.6341463414634145,3.25,0.2609670281126685,60.839570593833926
269,-6660.0,0.0,0.0,0.25966219297210513,57.81848596996731
270,-7293.5,0.15625,0.75,0.2583638820072446,60.993388046158685
271,-7347.5,0.07407407407407407,0.25,0.2570720625972084,63.34197485976749
272,-6944.0,0.19230769230769232,0.25,0.25578670228422234,65.2933303727044
273,-7308.0,0.06896551724137931,0.5,0.25450776877280124,62.036731248431735
274,-7410.5,1.0,1.25,0.2532352299289372,63.312766671180725
275,-7335.5,0.4642857142857143,1.25,0.2519690537792925,61.752187826898364
276,-7872.0,0.39473684210526316,1.75,0.2507092085103961,61.5526122490565
277,-6623.5,0.14814814814814814,0.5,0.2494556624678441,62.91000091764662
278,-7412.0,0.08823529411764706,0.5,0.24820838415550486,63.58913357787662
279,-5836.5,0.5294117647058824,2.0,0.24696734223472733,63.89065110153622
280,-6939.5,0.0,0.0,0.2457325055235537,64.03713176515367
281,-8061.5,0.2413793103448276,0.75,0.24450384299593592,66.10126699606577
282,-6751.0,0.42105263157894735,1.25,0.24328132378095624,64.26282393137613
283,-8370.5,1.0,1.25,0.24206491716205145,70.6541545205646
284,-7347.5,1.7209302325581395,3.75,0.2408545925762412,68.27756212552389
285,-6884.5,0.4444444444444444,1.5,0.23965031961336,64.73225279119279
286,-7276.5,3.3548387096774195,2.75,0.2384520680152932,69.68048979441325
287,-7230.0,0.25806451612903225,1.0,0.23725980767521673,71.1904202275806
288,-7320.5,0.2222222222222222,0.75,0.23607350863684065,67.68841280672285
289,-7788.5,0.07692307692307693,0.25,0.23489314109365644,65.00870518949297
290,-7498.0,0.03125,0.25,0.23371867538818816,69.18414447572496
291,-7983.5,0.6888888888888889,2.0,0.23255008201124722,73.55999179416233
292,-7532.5,0.2222222222222222,0.75,0.231387331601191,74.98718816174402
293,-7192.5,0.05555555555555555,0.5,0.23023039494318503,74.40238422817654
294,-7308.0,1.7058823529411764,1.5,0.2290792429684691,77.41151689688364
295,-8720.0,0.3870967741935484,1.0,0.22793384675362674,74.20292014016046
296,-8638.5,0.09375,0.5,0.22679417751985861,75.57211713525984
297,-8208.0,0.12121212121212122,0.75,0.22566020663225933,76.49635403686099
298,-8518.5,0.25806451612903225,0.5,0.22453190559909803,80.7752373430464
299,-7276.0,0.0,0.0,0.22340924607110255,79.47999496195051
300,-7960.5,0.34285714285714286,1.25,0.22229219984074702,80.3192652410931
301,-8186.0,0.0967741935483871,0.5,0.2211807388415433,89.4283438152737
302,-6854.5,0.0625,0.5,0.22007483514733558,93.08131070666843
303,-8144.5,0.05405405405405406,0.25,0.2189744609715989,90.71736711396112
304,-7898.5,0.12,0.5,0.2178795886667409,92.5454791439904
305,-7250.5,0.15384615384615385,0.5,0.2167901907234072,97.46392517089843
306,-8027.0,0.075,0.5,0.21570623976979014,90.81906491915385
307,-9656.0,0.10344827586206896,0.75,0.21462770857094118,94.73811095555624
308,-6805.5,0.1724137931034483,0.5,0.21355457002808648,92.02582391632927
309,-7516.0,0.20588235294117646,0.5,0.21248679717794605,89.9727604760064
310,-7809.0,0.15625,0.5,0.21142436319205632,95.56587402025859
311,-6264.5,0.1,0.5,0.21036724137609603,92.80823542277018
312,-7950.5,0.14814814814814814,0.5,0.20931540516921554,86.89645476341248
313,-7232.5,0.5161290322580645,1.75,0.20826882814336947,92.27439258893331
314,-7594.5,0.037037037037037035,0.25,0.20722748400265262,89.87073277367486
315,-6711.0,0.0,0.0,0.20619134658263935,92.01742832395766
316,-7893.5,0.13333333333333333,0.5,0.20516038984972615,88.46911883089277
317,-7770.0,0.19230769230769232,0.25,0.2041345879004775,86.36931791305543
318,-7643.0,0.0,0.0,0.2031139149609751,89.60387264887491
319,-7337.0,0.46153846153846156,1.5,0.20209834538617025,83.60244908862644
320,-7947.5,0.0,0.0,0.2010878536592394,90.23014219866859
321,-8288.0,0.03571428571428571,0.25,0.2000824143909432,92.29481746885511
322,-8330.5,0.5277777777777778,2.0,0.19908200231898848,96.6427778032091
323,-6129.0,1.2692307692307692,1.25,0.19808659230739353,94.72484884262084
324,-8311.0,0.5660377358490566,2.75,0.19709615934585656,94.63456441561381
325,-9825.0,0.06896551724137931,0.25,0.19611067854912728,97.8932955900828
326,-9841.0,0.40425531914893614,2.5,0.19513012515638165,97.06084967189365
327,-8130.5,0.0,0.0,0.19415447453059972,102.50630016856724
328,-8489.5,0.08333333333333333,0.5,0.19318370215794672,100.15987562603421
329,-7493.0,0.11428571428571428,0.5,0.192217783647157,104.44632652070787
330,-6974.0,0.06060606060606061,0.5,0.1912566947289212,100.03404261800978
331,-7103.0,0.10344827586206896,0.5,0.1903004112552766,104.40555899408129
332,-7593.5,0.8333333333333334,2.0,0.18934890919900021,108.6266048643324
333,-7949.0,0.20930232558139536,1.0,0.18840216465300522,102.7695313082801
334,-6809.0,1.4285714285714286,1.25,0.18746015382974018,104.6158595138126
335,-6857.5,0.07317073170731707,0.5,0.1865228530605915,101.3689904001024
336,-6583.5,0.12,0.25,0.18559023879528855,101.28637936380174
337,-8210.5,0.7954545454545454,1.5,0.1846622876013121,101.2029567612542
338,-6241.5,0.39473684210526316,1.75,0.18373897616330553,101.45977697902255
339,-6457.0,0.07894736842105263,0.5,0.182820281282489,99.12841314739651
340,-6309.5,0.34782608695652173,0.5,0.18190617987607657,94.74854418171776
341,-8898.0,0.4,1.5,0.18099664897669618,98.52281708717346
342,-7049.5,0.13793103448275862,0.5,0.1800916657318127,92.5411557144589
343,-7108.5,0.11764705882352941,0.75,0.17919120740315364,93.08353859053717
344,-7786.5,0.13636363636363635,1.0,0.17829525136613786,92.08888954586453
345,-11776.5,0.075,0.5,0.17740377510930716,111.5092621061537
346,-7979.0,0.11538461538461539,0.5,0.17651675623376062,105.84806244638231
347,-7692.5,0.0,0.0,0.1756341724525918,107.59008293681674
348,-6745.5,0.14705882352941177,0.5,0.17475600159032884,120.06364188724093
349,-6606.0,0.717948717948718,2.5,0.17388222158237718,109.63644126786126
350,-7828.0,0.56,0.5,0.1730128104744653,110.63109766112433
351,-6653.5,0.1,0.5,0.17214774642209296,105.79078792995877
352,-6091.0,0.3870967741935484,0.5,0.1712870076899825,108.63208113776312
353,-7697.5,0.15625,0.75,0.17043057265153258,109.2244316154056
354,-6034.5,0.08695652173913043,0.75,0.16957841978827493,108.2113161193
355,-6011.0,0.0,0.0,0.16873052768933355,104.42108084360758
356,-5648.0,0.09090909090909091,0.5,0.1678868750508869,101.67731498082479
357,-5520.5,0.0,0.0,0.16704744067563246,106.57170834541321
358,-5714.5,0.1,0.5,0.1662122034722543,95.07563892470466
359,-6035.5,0.0,0.0,0.16538114245489302,84.80653680430518
360,-6644.0,0.2727272727272727,0.25,0.16455423674261854,82.69891888300577
361,-7724.5,0.1935483870967742,0.75,0.16373146555890544,90.1199210802714
362,-6274.0,3.05,3.25,0.16291280823111093,93.85425428549449
363,-8983.0,0.0,0.0,0.16209824418995536,89.07532460159726
364,-6855.0,0.09523809523809523,0.75,0.16128775296900558,92.10134322908189
365,-7499.5,0.5,2.75,0.16048131420416054,90.57360050413344
366,-7327.0,0.84,0.75,0.15967890763313974,97.16497967508104
367,-8559.5,0.09090909090909091,1.0,0.15888051309497406,95.01649052831861
368,-6622.5,0.11764705882352941,0.75,0.1580861105294992,101.66585256788466
369,-8302.5,0.48717948717948717,2.0,0.1572956799768517,98.81190014945136
370,-7772.0,0.25806451612903225,0.5,0.15650920157696743,108.06353946791755
371,-6347.0,0.36585365853658536,1.5,0.1557266555690826,103.49709014362759
372,-5683.5,0.07692307692307693,0.25,0.1549480222912372,105.11911928388807
373,-8534.5,0.3103448275862069,1.25,0.15417328217978102,105.20847516589694
374,-5913.0,0.7894736842105263,1.5,0.1534024157688821,101.43473333252801
375,-5888.5,0.0,0.0,0.1526354036900377,99.78485319349501
376,-5961.5,0.0,0.0,0.1518722266715875,100.76971084276835
377,-7925.5,0.043478260869565216,0.25,0.15111286553822956,99.53259009785123
378,-6605.0,0.0,0.0,0.15035730121053842,97.24474746121301
379,-8976.0,0.10344827586206896,0.5,0.14960551470448571,94.58811650806003
380,-8756.0,1.2,1.25,0.14885748713096328,94.25782777468363
381,-5991.0,0.3157894736842105,1.5,0.14811319969530845,109.67572929064433
382,-7891.5,0.0851063829787234,0.5,0.1473726336968319,101.45934704674615
383,-6081.5,0.0,0.0,0.14663577052834775,101.65908102459377
